ticker,user,schedule,enabled,owner,domain,kind,currency,country,curve_code,tenor,quote_type,source_file
GVSK6MON Index,shared_term,daily,true,AD,bonds,BOND,KRW,KOR,KRW_KTB_NOMINAL_OTR,6M,YIELD,tickers/bonds.csv
GVSK1YR Index,shared_term,daily,true,AD,bonds,BOND,KRW,KOR,KRW_KTB_NOMINAL_OTR,1Y,YIELD,tickers/bonds.csv
GVSK2YR Index,shared_term,daily,true,AD,bonds,BOND,KRW,KOR,KRW_KTB_NOMINAL_OTR,2Y,YIELD,tickers/bonds.csv
GVSK3YR Index,shared_term,daily,true,AD,bonds,BOND,KRW,KOR,KRW_KTB_NOMINAL_OTR,3Y,YIELD,tickers/bonds.csv
GVSK5YR Index,shared_term,daily,true,AD,bonds,BOND,KRW,KOR,KRW_KTB_NOMINAL_OTR,5Y,YIELD,tickers/bonds.csv
GVSK10YR Index,shared_term,daily,true,AD,bonds,BOND,KRW,KOR,KRW_KTB_NOMINAL_OTR,10Y,YIELD,tickers/bonds.csv
GVSK20YR Index,shared_term,daily,true,AD,bonds,BOND,KRW,KOR,KRW_KTB_NOMINAL_OTR,20Y,YIELD,tickers/bonds.csv
MAGY3YR INDEX,shared_term,daily,true,AD,bonds,BOND,MYR,MYS,MYR_MGS_NOMINAL_GENERIC,3Y,YIELD,tickers/bonds.csv
MAGY5YR INDEX,shared_term,daily,true,AD,bonds,BOND,MYR,MYS,MYR_MGS_NOMINAL_GENERIC,5Y,YIELD,tickers/bonds.csv
MAGY7YR INDEX,shared_term,daily,true,AD,bonds,BOND,MYR,MYS,MYR_MGS_NOMINAL_GENERIC,7Y,YIELD,tickers/bonds.csv
MAGY10YR INDEX,shared_term,daily,true,AD,bonds,BOND,MYR,MYS,MYR_MGS_NOMINAL_GENERIC,10Y,YIELD,tickers/bonds.csv
MAGY20YR INDEX,shared_term,daily,true,AD,bonds,BOND,MYR,MYS,MYR_MGS_NOMINAL_GENERIC,20Y,YIELD,tickers/bonds.csv
USGG1M Index,shared_term,daily,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,4W,YIELD,tickers/bonds.csv
USGG6M Index,shared_term,daily,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,6M,YIELD,tickers/bonds.csv
USGG12M Index,shared_term,daily,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,1Y,YIELD,tickers/bonds.csv
USGG2YR Index,shared_term,hourly,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,2Y,YIELD,tickers/bonds.csv
USGG3YR Index,shared_term,daily,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,3Y,YIELD,tickers/bonds.csv
USGG5YR Index,shared_term,hourly,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,5Y,YIELD,tickers/bonds.csv
USGG7YR Index,shared_term,daily,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,7Y,YIELD,tickers/bonds.csv
USGG10YR Index,shared_term,hourly,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,10Y,YIELD,tickers/bonds.csv
USGG20YR Index,shared_term,daily,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,20Y,YIELD,tickers/bonds.csv
USGG30YR Index,shared_term,hourly,true,AD,bonds,BOND,USD,USA,USD_UST_NOMINAL_CMT,30Y,YIELD,tickers/bonds.csv
GUKG10 INDEX,shared_term,daily,true,AD,bonds,BOND,GBP,GBR,GBP_GILT_NOMINAL_CMT,10Y,YIELD,tickers/bonds.csv
GJGB10 Index,shared_term,daily,true,AD,bonds,BOND,JPY,JPN,JPY_JGB_NOMINAL_OTR,10Y,YIELD,tickers/bonds.csv
GDBR10 Index,shared_term,daily,true,AD,bonds,BOND,EUR,DEU,EUR_BUND_NOMINAL_CMT,10Y,YIELD,tickers/bonds.csv
GFRN10 Index,shared_term,daily,true,AD,bonds,BOND,EUR,FRA,EUR_OAT_NOMINAL_CMT,10Y,YIELD,tickers/bonds.csv
GACGB10 Index,shared_term,daily,true,AD,bonds,BOND,AUD,AUS,AUD_ACGB_NOMINAL_CMT,10Y,YIELD,tickers/bonds.csv
USGGBE10 Index,shared_term,daily,true,AD,bonds,BOND,USD,USA,USD_UST_BEI_CMT,10Y,BREAKEVEN,tickers/bonds.csv
UKGGBE10 INDEX,shared_term,daily,true,AD,bonds,BOND,GBP,GBR,GBP_GILT_BEI_CMT,10Y,BREAKEVEN,tickers/bonds.csv
JYGGBE10 INDEX,shared_term,daily,true,AD,bonds,BOND,JPY,JPN,JPY_JGB_BEI_CMT,10Y,BREAKEVEN,tickers/bonds.csv
DEGGBE10 INDEX,shared_term,daily,true,AD,bonds,BOND,EUR,DEU,EUR_BUND_BEI_CMT,10Y,BREAKEVEN,tickers/bonds.csv
FRGGBE10 INDEX,shared_term,daily,true,AD,bonds,BOND,EUR,FRA,EUR_OAT_BEI_CMT,10Y,BREAKEVEN,tickers/bonds.csv
ADGGBE10 INDEX,shared_term,daily,true,AD,bonds,BOND,AUD,AUS,AUD_ACGB_BEI_CMT,10Y,BREAKEVEN,tickers/bonds.csv
AUD curncy,shared_term,daily,true,AD,fx,FX,AUD,AUS,FX_AUD,SPOT,RATE,tickers/fx.csv
AUD1W curncy,shared_term,daily,true,AD,fx,FX,AUD,AUS,FX_AUD,1W,RATE,tickers/fx.csv
AUD1M curncy,shared_term,daily,true,AD,fx,FX,AUD,AUS,FX_AUD,4W,RATE,tickers/fx.csv
AUD3m curncy,shared_term,daily,true,AD,fx,FX,AUD,AUS,FX_AUD,3M,RATE,tickers/fx.csv
AUD6m curncy,shared_term,daily,true,AD,fx,FX,AUD,AUS,FX_AUD,6M,RATE,tickers/fx.csv
AUD9m curncy,shared_term,daily,true,AD,fx,FX,AUD,AUS,FX_AUD,9M,RATE,tickers/fx.csv
AUD12m curncy,shared_term,daily,true,AD,fx,FX,AUD,AUS,FX_AUD,1Y,RATE,tickers/fx.csv
AUD2Y curncy,shared_term,daily,true,AD,fx,FX,AUD,AUS,FX_AUD,2Y,RATE,tickers/fx.csv
CAD Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,SPOT,RATE,tickers/fx.csv
CAD1W Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,1W,RATE,tickers/fx.csv
CAD2W Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,2W,RATE,tickers/fx.csv
CAD3W Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,3W,RATE,tickers/fx.csv
CAD1M Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,4W,RATE,tickers/fx.csv
CAD2M Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,2M,RATE,tickers/fx.csv
CAD3M Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,3M,RATE,tickers/fx.csv
CAD4M Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,4M,RATE,tickers/fx.csv
CAD5M Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,5M,RATE,tickers/fx.csv
CAD6M Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,6M,RATE,tickers/fx.csv
CAD9M Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,9M,RATE,tickers/fx.csv
CAD12M Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,1Y,RATE,tickers/fx.csv
CAD18M Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,18M,RATE,tickers/fx.csv
CAD2Y Curncy,shared_term,daily,true,AD,fx,FX,CAD,CAN,FX_CAD,2Y,RATE,tickers/fx.csv
CHF curncy,shared_term,daily,true,AD,fx,FX,CHF,CHE,FX_CHF,SPOT,RATE,tickers/fx.csv
CHF1W curncy,shared_term,daily,true,AD,fx,FX,CHF,CHE,FX_CHF,1W,RATE,tickers/fx.csv
CHF1M curncy,shared_term,daily,true,AD,fx,FX,CHF,CHE,FX_CHF,4W,RATE,tickers/fx.csv
CHF3m curncy,shared_term,daily,true,AD,fx,FX,CHF,CHE,FX_CHF,3M,RATE,tickers/fx.csv
CHF6m curncy,shared_term,daily,true,AD,fx,FX,CHF,CHE,FX_CHF,6M,RATE,tickers/fx.csv
CHF9m curncy,shared_term,daily,true,AD,fx,FX,CHF,CHE,FX_CHF,9M,RATE,tickers/fx.csv
CHF12m curncy,shared_term,daily,true,AD,fx,FX,CHF,CHE,FX_CHF,1Y,RATE,tickers/fx.csv
CHF2Y curncy,shared_term,daily,true,AD,fx,FX,CHF,CHE,FX_CHF,2Y,RATE,tickers/fx.csv
CNH curncy,shared_term,daily,true,AD,fx,FX,CNH,CHN,FX_CNH,SPOT,RATE,tickers/fx.csv
CNH+1W curncy,shared_term,daily,true,AD,fx,FX,CNH,CHN,FX_CNH,1W,RATE,tickers/fx.csv
CNH+1M curncy,shared_term,daily,true,AD,fx,FX,CNH,CHN,FX_CNH,4W,RATE,tickers/fx.csv
CNH+3m curncy,shared_term,daily,true,AD,fx,FX,CNH,CHN,FX_CNH,3M,RATE,tickers/fx.csv
CNH+6m curncy,shared_term,daily,true,AD,fx,FX,CNH,CHN,FX_CNH,6M,RATE,tickers/fx.csv
CNH+9m curncy,shared_term,daily,true,AD,fx,FX,CNH,CHN,FX_CNH,9M,RATE,tickers/fx.csv
CNH+12m curncy,shared_term,daily,true,AD,fx,FX,CNH,CHN,FX_CNH,1Y,RATE,tickers/fx.csv
CNH+2Y curncy,shared_term,daily,true,AD,fx,FX,CNH,CHN,FX_CNH,2Y,RATE,tickers/fx.csv
EUR curncy,shared_term,daily,true,AD,fx,FX,EUR,EUR,FX_EUR,SPOT,RATE,tickers/fx.csv
EUR1W curncy,shared_term,daily,true,AD,fx,FX,EUR,EUR,FX_EUR,1W,RATE,tickers/fx.csv
EUR1M curncy,shared_term,daily,true,AD,fx,FX,EUR,EUR,FX_EUR,4W,RATE,tickers/fx.csv
EUR3m curncy,shared_term,daily,true,AD,fx,FX,EUR,EUR,FX_EUR,3M,RATE,tickers/fx.csv
EUR6m curncy,shared_term,daily,true,AD,fx,FX,EUR,EUR,FX_EUR,6M,RATE,tickers/fx.csv
EUR9m curncy,shared_term,daily,true,AD,fx,FX,EUR,EUR,FX_EUR,9M,RATE,tickers/fx.csv
EUR12m curncy,shared_term,daily,true,AD,fx,FX,EUR,EUR,FX_EUR,1Y,RATE,tickers/fx.csv
EUR2Y curncy,shared_term,daily,true,AD,fx,FX,EUR,EUR,FX_EUR,2Y,RATE,tickers/fx.csv
GBP curncy,shared_term,daily,true,AD,fx,FX,GBP,GBR,FX_GBP,SPOT,RATE,tickers/fx.csv
GBP1W curncy,shared_term,daily,true,AD,fx,FX,GBP,GBR,FX_GBP,1W,RATE,tickers/fx.csv
GBP1M curncy,shared_term,daily,true,AD,fx,FX,GBP,GBR,FX_GBP,4W,RATE,tickers/fx.csv
GBP3m curncy,shared_term,daily,true,AD,fx,FX,GBP,GBR,FX_GBP,3M,RATE,tickers/fx.csv
GBP6m curncy,shared_term,daily,true,AD,fx,FX,GBP,GBR,FX_GBP,6M,RATE,tickers/fx.csv
GBP9m curncy,shared_term,daily,true,AD,fx,FX,GBP,GBR,FX_GBP,9M,RATE,tickers/fx.csv
GBP12m curncy,shared_term,daily,true,AD,fx,FX,GBP,GBR,FX_GBP,1Y,RATE,tickers/fx.csv
GBP2Y curncy,shared_term,daily,true,AD,fx,FX,GBP,GBR,FX_GBP,2Y,RATE,tickers/fx.csv
HKD curncy,shared_term,daily,true,AD,fx,FX,HKD,HKG,FX_HKD,SPOT,RATE,tickers/fx.csv
HKD+1M curncy,shared_term,daily,true,AD,fx,FX,HKD,HKG,FX_HKD,4W,RATE,tickers/fx.csv
HKD+3m curncy,shared_term,daily,true,AD,fx,FX,HKD,HKG,FX_HKD,3M,RATE,tickers/fx.csv
HKD+6m curncy,shared_term,daily,true,AD,fx,FX,HKD,HKG,FX_HKD,6M,RATE,tickers/fx.csv
HKD+9m curncy,shared_term,daily,true,AD,fx,FX,HKD,HKG,FX_HKD,9M,RATE,tickers/fx.csv
HKD+12m curncy,shared_term,daily,true,AD,fx,FX,HKD,HKG,FX_HKD,1Y,RATE,tickers/fx.csv
HKD+2Y curncy,shared_term,daily,true,AD,fx,FX,HKD,HKG,FX_HKD,2Y,RATE,tickers/fx.csv
IDR curncy,shared_term,daily,true,AD,fx,FX,IDR,IDN,FX_IDR,SPOT,RATE,tickers/fx.csv
IHN+1W curncy,shared_term,daily,true,AD,fx,FX,IDR,IDN,FX_IDR,1W,RATE,tickers/fx.csv
IHN+1M curncy,shared_term,daily,true,AD,fx,FX,IDR,IDN,FX_IDR,4W,RATE,tickers/fx.csv
IHN+3m curncy,shared_term,daily,true,AD,fx,FX,IDR,IDN,FX_IDR,3M,RATE,tickers/fx.csv
IHN+6m curncy,shared_term,daily,true,AD,fx,FX,IDR,IDN,FX_IDR,6M,RATE,tickers/fx.csv
IHN+9m curncy,shared_term,daily,true,AD,fx,FX,IDR,IDN,FX_IDR,9M,RATE,tickers/fx.csv
IHN+12m curncy,shared_term,daily,true,AD,fx,FX,IDR,IDN,FX_IDR,1Y,RATE,tickers/fx.csv
IHN+2Y curncy,shared_term,daily,true,AD,fx,FX,IDR,IDN,FX_IDR,2Y,RATE,tickers/fx.csv
ILS curncy,shared_term,daily,true,AD,fx,FX,ILS,ISR,FX_ILS,SPOT,RATE,tickers/fx.csv
ILS1W curncy,shared_term,daily,true,AD,fx,FX,ILS,ISR,FX_ILS,1W,RATE,tickers/fx.csv
ILS1M curncy,shared_term,daily,true,AD,fx,FX,ILS,ISR,FX_ILS,4W,RATE,tickers/fx.csv
ILS3M curncy,shared_term,daily,true,AD,fx,FX,ILS,ISR,FX_ILS,3M,RATE,tickers/fx.csv
ILS6M curncy,shared_term,daily,true,AD,fx,FX,ILS,ISR,FX_ILS,6M,RATE,tickers/fx.csv
ILS9M curncy,shared_term,daily,true,AD,fx,FX,ILS,ISR,FX_ILS,9M,RATE,tickers/fx.csv
ILS12M curncy,shared_term,daily,true,AD,fx,FX,ILS,ISR,FX_ILS,1Y,RATE,tickers/fx.csv
ILS18M curncy,shared_term,daily,true,AD,fx,FX,ILS,ISR,FX_ILS,18M,RATE,tickers/fx.csv
ILS2Y curncy,shared_term,daily,true,AD,fx,FX,ILS,ISR,FX_ILS,2Y,RATE,tickers/fx.csv
INR curncy,shared_term,daily,true,AD,fx,FX,INR,IND,FX_INR,SPOT,RATE,tickers/fx.csv
IRN+1W curncy,shared_term,daily,true,AD,fx,FX,INR,IND,FX_INR,1W,RATE,tickers/fx.csv
IRN+1M curncy,shared_term,daily,true,AD,fx,FX,INR,IND,FX_INR,4W,RATE,tickers/fx.csv
IRN+3m curncy,shared_term,daily,true,AD,fx,FX,INR,IND,FX_INR,3M,RATE,tickers/fx.csv
IRN+6m curncy,shared_term,daily,true,AD,fx,FX,INR,IND,FX_INR,6M,RATE,tickers/fx.csv
IRN+9m curncy,shared_term,daily,true,AD,fx,FX,INR,IND,FX_INR,9M,RATE,tickers/fx.csv
IRN+12m curncy,shared_term,daily,true,AD,fx,FX,INR,IND,FX_INR,1Y,RATE,tickers/fx.csv
IRN+2Y curncy,shared_term,daily,true,AD,fx,FX,INR,IND,FX_INR,2Y,RATE,tickers/fx.csv
JPY curncy,shared_term,daily,true,AD,fx,FX,JPY,JPN,FX_JPY,SPOT,RATE,tickers/fx.csv
JPY1W curncy,shared_term,daily,true,AD,fx,FX,JPY,JPN,FX_JPY,1W,RATE,tickers/fx.csv
JPY1M curncy,shared_term,daily,true,AD,fx,FX,JPY,JPN,FX_JPY,4W,RATE,tickers/fx.csv
JPY3m curncy,shared_term,daily,true,AD,fx,FX,JPY,JPN,FX_JPY,3M,RATE,tickers/fx.csv
JPY6m curncy,shared_term,daily,true,AD,fx,FX,JPY,JPN,FX_JPY,6M,RATE,tickers/fx.csv
JPY9m curncy,shared_term,daily,true,AD,fx,FX,JPY,JPN,FX_JPY,9M,RATE,tickers/fx.csv
JPY12m curncy,shared_term,daily,true,AD,fx,FX,JPY,JPN,FX_JPY,1Y,RATE,tickers/fx.csv
JPY2Y curncy,shared_term,daily,true,AD,fx,FX,JPY,JPN,FX_JPY,2Y,RATE,tickers/fx.csv
KRW curncy,shared_term,daily,true,AD,fx,FX,KRW,KOR,FX_KRW,SPOT,RATE,tickers/fx.csv
KWN+1W curncy,shared_term,daily,true,AD,fx,FX,KRW,KOR,FX_KRW,1W,RATE,tickers/fx.csv
KWN+1M curncy,shared_term,daily,true,AD,fx,FX,KRW,KOR,FX_KRW,4W,RATE,tickers/fx.csv
KWN+3m curncy,shared_term,daily,true,AD,fx,FX,KRW,KOR,FX_KRW,3M,RATE,tickers/fx.csv
KWN+6m curncy,shared_term,daily,true,AD,fx,FX,KRW,KOR,FX_KRW,6M,RATE,tickers/fx.csv
KWN+9m curncy,shared_term,daily,true,AD,fx,FX,KRW,KOR,FX_KRW,9M,RATE,tickers/fx.csv
KWN+12m curncy,shared_term,daily,true,AD,fx,FX,KRW,KOR,FX_KRW,1Y,RATE,tickers/fx.csv
KWN+2Y curncy,shared_term,daily,true,AD,fx,FX,KRW,KOR,FX_KRW,2Y,RATE,tickers/fx.csv
MXN CURNCY,shared_term,daily,true,AD,fx,FX,MXN,MEX,FX_MXN,SPOT,RATE,tickers/fx.csv
MXN1W Curncy,shared_term,daily,true,AD,fx,FX,MXN,MEX,FX_MXN,1W,RATE,tickers/fx.csv
MXN1M Curncy,shared_term,daily,true,AD,fx,FX,MXN,MEX,FX_MXN,4W,RATE,tickers/fx.csv
MXN3M CURNCY,shared_term,daily,true,AD,fx,FX,MXN,MEX,FX_MXN,3M,RATE,tickers/fx.csv
MXN6M CURNCY,shared_term,daily,true,AD,fx,FX,MXN,MEX,FX_MXN,6M,RATE,tickers/fx.csv
MXN9M CURNCY,shared_term,daily,true,AD,fx,FX,MXN,MEX,FX_MXN,9M,RATE,tickers/fx.csv
MXN12M CURNCY,shared_term,daily,true,AD,fx,FX,MXN,MEX,FX_MXN,1Y,RATE,tickers/fx.csv
MXN2Y CURNCY,shared_term,daily,true,AD,fx,FX,MXN,MEX,FX_MXN,2Y,RATE,tickers/fx.csv
MYR curncy,shared_term,daily,true,AD,fx,FX,MYR,MYS,FX_MYR,SPOT,RATE,tickers/fx.csv
MRN+1W curncy,shared_term,daily,true,AD,fx,FX,MYR,MYS,FX_MYR,1W,RATE,tickers/fx.csv
MRN+1M curncy,shared_term,daily,true,AD,fx,FX,MYR,MYS,FX_MYR,4W,RATE,tickers/fx.csv
MRN+3m curncy,shared_term,daily,true,AD,fx,FX,MYR,MYS,FX_MYR,3M,RATE,tickers/fx.csv
MRN+6m curncy,shared_term,daily,true,AD,fx,FX,MYR,MYS,FX_MYR,6M,RATE,tickers/fx.csv
MRN+9m curncy,shared_term,daily,true,AD,fx,FX,MYR,MYS,FX_MYR,9M,RATE,tickers/fx.csv
MRN+12m curncy,shared_term,daily,true,AD,fx,FX,MYR,MYS,FX_MYR,1Y,RATE,tickers/fx.csv
MRN+2Y curncy,shared_term,daily,true,AD,fx,FX,MYR,MYS,FX_MYR,2Y,RATE,tickers/fx.csv
NOK curncy,shared_term,daily,true,AD,fx,FX,NOK,NOR,FX_NOK,SPOT,RATE,tickers/fx.csv
NOK1W curncy,shared_term,daily,true,AD,fx,FX,NOK,NOR,FX_NOK,1W,RATE,tickers/fx.csv
NOK1M curncy,shared_term,daily,true,AD,fx,FX,NOK,NOR,FX_NOK,4W,RATE,tickers/fx.csv
NOK3m curncy,shared_term,daily,true,AD,fx,FX,NOK,NOR,FX_NOK,3M,RATE,tickers/fx.csv
NOK6m curncy,shared_term,daily,true,AD,fx,FX,NOK,NOR,FX_NOK,6M,RATE,tickers/fx.csv
NOK9m curncy,shared_term,daily,true,AD,fx,FX,NOK,NOR,FX_NOK,9M,RATE,tickers/fx.csv
NOK12m curncy,shared_term,daily,true,AD,fx,FX,NOK,NOR,FX_NOK,1Y,RATE,tickers/fx.csv
NOK2Y curncy,shared_term,daily,true,AD,fx,FX,NOK,NOR,FX_NOK,2Y,RATE,tickers/fx.csv
NZD curncy,shared_term,daily,true,AD,fx,FX,NZD,NZL,FX_NZD,SPOT,RATE,tickers/fx.csv
NZD1W curncy,shared_term,daily,true,AD,fx,FX,NZD,NZL,FX_NZD,1W,RATE,tickers/fx.csv
NZD1M curncy,shared_term,daily,true,AD,fx,FX,NZD,NZL,FX_NZD,4W,RATE,tickers/fx.csv
NZD3m curncy,shared_term,daily,true,AD,fx,FX,NZD,NZL,FX_NZD,3M,RATE,tickers/fx.csv
NZD6m curncy,shared_term,daily,true,AD,fx,FX,NZD,NZL,FX_NZD,6M,RATE,tickers/fx.csv
NZD9m curncy,shared_term,daily,true,AD,fx,FX,NZD,NZL,FX_NZD,9M,RATE,tickers/fx.csv
NZD12m curncy,shared_term,daily,true,AD,fx,FX,NZD,NZL,FX_NZD,1Y,RATE,tickers/fx.csv
NZD2Y curncy,shared_term,daily,true,AD,fx,FX,NZD,NZL,FX_NZD,2Y,RATE,tickers/fx.csv
PHP curncy,shared_term,daily,true,AD,fx,FX,PHP,PHL,FX_PHP,SPOT,RATE,tickers/fx.csv
PPN+1W curncy,shared_term,daily,true,AD,fx,FX,PHP,PHL,FX_PHP,1W,RATE,tickers/fx.csv
PPN+1M curncy,shared_term,daily,true,AD,fx,FX,PHP,PHL,FX_PHP,4W,RATE,tickers/fx.csv
PPN+3m curncy,shared_term,daily,true,AD,fx,FX,PHP,PHL,FX_PHP,3M,RATE,tickers/fx.csv
PPN+6m curncy,shared_term,daily,true,AD,fx,FX,PHP,PHL,FX_PHP,6M,RATE,tickers/fx.csv
PPN+9m curncy,shared_term,daily,true,AD,fx,FX,PHP,PHL,FX_PHP,9M,RATE,tickers/fx.csv
PPN+12m curncy,shared_term,daily,true,AD,fx,FX,PHP,PHL,FX_PHP,1Y,RATE,tickers/fx.csv
PPN+2Y curncy,shared_term,daily,true,AD,fx,FX,PHP,PHL,FX_PHP,2Y,RATE,tickers/fx.csv
PLN Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,SPOT,RATE,tickers/fx.csv
PLN1W Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,1W,RATE,tickers/fx.csv
PLN2W Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,2W,RATE,tickers/fx.csv
PLN3W Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,3W,RATE,tickers/fx.csv
PLN1M Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,4W,RATE,tickers/fx.csv
PLN2M Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,2M,RATE,tickers/fx.csv
PLN3M Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,3M,RATE,tickers/fx.csv
PLN4M Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,4M,RATE,tickers/fx.csv
PLN5M Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,5M,RATE,tickers/fx.csv
PLN6M Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,6M,RATE,tickers/fx.csv
PLN9M Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,9M,RATE,tickers/fx.csv
PLN12M Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,1Y,RATE,tickers/fx.csv
PLN2Y Curncy,shared_term,daily,true,AD,fx,FX,PLN,POL,FX_PLN,2Y,RATE,tickers/fx.csv
SEK curncy,shared_term,daily,true,AD,fx,FX,SEK,SWE,FX_SEK,SPOT,RATE,tickers/fx.csv
SEK1W curncy,shared_term,daily,true,AD,fx,FX,SEK,SWE,FX_SEK,1W,RATE,tickers/fx.csv
SEK1M curncy,shared_term,daily,true,AD,fx,FX,SEK,SWE,FX_SEK,4W,RATE,tickers/fx.csv
SEK3m curncy,shared_term,daily,true,AD,fx,FX,SEK,SWE,FX_SEK,3M,RATE,tickers/fx.csv
SEK6m curncy,shared_term,daily,true,AD,fx,FX,SEK,SWE,FX_SEK,6M,RATE,tickers/fx.csv
SEK9m curncy,shared_term,daily,true,AD,fx,FX,SEK,SWE,FX_SEK,9M,RATE,tickers/fx.csv
SEK12m curncy,shared_term,daily,true,AD,fx,FX,SEK,SWE,FX_SEK,1Y,RATE,tickers/fx.csv
SEK2Y curncy,shared_term,daily,true,AD,fx,FX,SEK,SWE,FX_SEK,2Y,RATE,tickers/fx.csv
SGD curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,SPOT,RATE,tickers/fx.csv
SGD1W curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,1W,RATE,tickers/fx.csv
SGD2W curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,2W,RATE,tickers/fx.csv
SGD3W curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,3W,RATE,tickers/fx.csv
SGD1M curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,4W,RATE,tickers/fx.csv
SGD2M curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,2M,RATE,tickers/fx.csv
SGD3M curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,3M,RATE,tickers/fx.csv
SGD4M curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,4M,RATE,tickers/fx.csv
SGD5M curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,5M,RATE,tickers/fx.csv
SGD6M curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,6M,RATE,tickers/fx.csv
SGD9M curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,9M,RATE,tickers/fx.csv
SGD12M curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,1Y,RATE,tickers/fx.csv
SGD18M curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,18M,RATE,tickers/fx.csv
SGD2Y curncy,shared_term,daily,true,AD,fx,FX,SGD,SGP,FX_SGD,2Y,RATE,tickers/fx.csv
THB curncy,shared_term,daily,true,AD,fx,FX,THB,THA,FX_THB,SPOT,RATE,tickers/fx.csv
THB1W curncy,shared_term,daily,true,AD,fx,FX,THB,THA,FX_THB,1W,RATE,tickers/fx.csv
THB1M curncy,shared_term,daily,true,AD,fx,FX,THB,THA,FX_THB,4W,RATE,tickers/fx.csv
THB3m curncy,shared_term,daily,true,AD,fx,FX,THB,THA,FX_THB,3M,RATE,tickers/fx.csv
THB6m curncy,shared_term,daily,true,AD,fx,FX,THB,THA,FX_THB,6M,RATE,tickers/fx.csv
THB9m curncy,shared_term,daily,true,AD,fx,FX,THB,THA,FX_THB,9M,RATE,tickers/fx.csv
THB12m curncy,shared_term,daily,true,AD,fx,FX,THB,THA,FX_THB,1Y,RATE,tickers/fx.csv
THB2Y curncy,shared_term,daily,true,AD,fx,FX,THB,THA,FX_THB,2Y,RATE,tickers/fx.csv
TWD curncy,shared_term,daily,true,AD,fx,FX,TWD,TWN,FX_TWD,SPOT,RATE,tickers/fx.csv
NTN+1W curncy,shared_term,daily,true,AD,fx,FX,TWD,TWN,FX_TWD,1W,RATE,tickers/fx.csv
NTN+1M curncy,shared_term,daily,true,AD,fx,FX,TWD,TWN,FX_TWD,4W,RATE,tickers/fx.csv
